fips,slope,sand_pct,silt_pct,clay_pct,organic_matter_pct,pH_soil,awc_soil,cec_soil
1001,9.29,58.938,24.643,16.418,1.065,5.272,0.123,8.345
1003,4.94,61.753,23.081,12.615,2.925,5.098,0.135,10.595
1005,8.17,65.569,16.885,17.546,1.101,5.093,0.109,12.107
1009,8.97,32.913,42.548,24.539,1.294,5.104,0.151,10.29
1013,7.22,51.464,23.583,22.478,0.967,5.311,0.127,11.851
1015,8.26,32.723,42.403,24.874,1.131,5.172,0.148,12.816
1019,10.9,38.717,38.004,23.279,1.188,5.064,0.154,8.267
1021,9.33,54.998,26.125,18.887,1.042,5.132,0.133,7.414
1031,5.39,71.429,15.46,13.111,1.008,5.126,0.1,3.133
1033,9.21,27.339,47.638,25.023,1.087,5.215,0.164,10.531
1035,5.41,60.283,19.7,20.017,0.875,5.125,0.124,26.169
1039,4.78,69.682,16.44,13.44,2.672,5.15,0.117,5.116
1043,8.45,40.12,36.814,23.097,1.088,5.022,0.145,9.802
1045,6.76,64.445,18.643,16.912,1.109,5.087,0.116,4.894
1047,4.65,49.17,26.849,23.981,1.097,5.517,0.136,16.32
1049,10.07,31.58,42.422,25.999,1.197,5.185,0.143,16.544
1051,6.31,56.909,24.164,18.851,0.987,5.271,0.128,8.581
1053,4.78,61.989,21.15,13.538,3.865,5.147,0.126,4.719
1055,15.43,39.74,34.563,22.664,1.241,5.002,0.147,8.177
1057,8.52,45.153,34.434,20.413,1.211,4.914,0.139,5.164
1059,8.03,41.715,35.227,22.828,1.211,5.176,0.147,17.43
1061,2.87,67.496,18.595,13.91,1.325,5.114,0.11,4.343
1063,4.47,43.816,29.24,26.825,1.498,5.436,0.148,23.271
1065,7.67,38.767,32.581,28.653,1.315,5.587,0.14,24.21
1067,7.01,66.696,16.629,16.676,1.193,5.282,0.11,3.813
1069,4.2,70.535,15.933,12.567,1.56,5.235,0.104,4.327
1071,8.72,31.308,42.309,26.383,1.098,5.209,0.153,19.195
1075,11.92,52.127,29.057,18.816,1.086,4.963,0.138,5.606
1077,5.62,23.19,50.648,26.162,1.147,5.16,0.16,10.78
1079,6.18,33.08,40.045,26.875,1.192,5.429,0.153,17.888
1083,7.9,18.887,53.588,27.524,1.195,5.279,0.165,16.536
1085,8.55,45.164,28.646,26.203,1.232,5.641,0.133,19.144
1087,5.35,52.369,24.582,22.872,1.112,5.346,0.116,18.811
1089,6.33,28.311,44.503,27.185,1.341,5.315,0.159,20.246
1091,5.35,44.106,27.687,28.207,1.331,5.524,0.139,18.36
1093,10.16,49.783,33.007,17.21,1.191,5.011,0.147,7.799
1095,7.65,36.573,38.228,25.199,1.197,5.237,0.153,17.154
1097,4.22,60.251,24.686,12.472,3.881,5.048,0.142,26.497
1099,5.7,51.98,25.99,22.03,0.937,5.083,0.135,6.413
1101,5.09,41.153,29.025,29.822,1.084,5.42,0.145,22.16
1103,7.13,39.676,35.718,24.606,1.176,5.233,0.155,13.731
1105,4.78,39.592,29.81,30.599,1.381,5.588,0.14,23.388
1109,7.73,64.723,17.467,17.809,0.77,5.04,0.105,9.979
1111,10.79,52.216,24.806,22.658,0.914,5.213,0.127,7.333
1113,5.42,55.075,21.859,23.066,1.043,5.289,0.118,18.916
1117,14.19,31.307,42.033,26.397,1.058,5.141,0.15,8.969
1119,4.04,36.391,34.099,29.51,1.082,5.562,0.152,18.277
1121,10.93,32.845,41.104,25.44,1.107,5.085,0.145,7.925
1125,12.32,41.294,39.301,19.405,1.053,5.145,0.148,6.072
1127,15.76,44.778,35.831,19.391,0.888,5.098,0.136,8.522
1129,8.13,57.914,25.328,16.616,1.141,5.066,0.136,11.99
1131,6.05,38.89,30.184,30.861,0.974,5.23,0.141,18.893
5001,2.53,21.125,51.047,27.828,1.124,5.824,0.169,20.714
5003,2.2,25.554,52.656,21.789,1.192,5.477,0.18,17.699
5017,1.41,15.945,54.447,29.608,1.312,5.87,0.19,23.187
5021,3.74,26.293,54.563,19.144,1.107,5.647,0.186,14.65
5029,5.8,36.81,42.286,20.904,1.287,5.676,0.151,12.755
5031,4.03,24.401,55.371,20.228,1.172,5.782,0.185,15.123
5033,12.72,41.909,39.567,18.524,1.351,5.607,0.137,11.181
5035,0.77,21.736,42.987,35.276,1.118,6.396,0.161,20.849
5037,4.44,16.271,56.465,27.264,0.99,5.515,0.186,14.85
5041,0.84,12.849,46.129,41.022,1.335,6.373,0.174,23.969
5043,3.09,24.907,53.976,21.118,1.086,5.402,0.183,18.608
5045,6.94,37.41,40.496,22.094,1.223,5.609,0.153,14.432
5055,3.95,25.793,54.838,19.369,1.17,5.72,0.182,13.395
5063,8.79,33.47,47.018,19.512,1.88,5.45,0.145,12.754
5067,4.77,30.923,48.34,20.737,1.302,5.596,0.171,12.959
5071,17.91,45.402,34.967,19.631,1.293,5.326,0.137,11.056
5075,6.26,28.834,50.945,20.221,1.767,5.585,0.162,10.605
5077,2.79,20.04,54.442,25.518,1.204,6.086,0.179,15.294
5083,12.25,35.304,43.966,20.73,1.398,5.539,0.14,12.48
5093,0.5,32.311,37.922,29.767,1.306,6.312,0.15,18.11
5095,1.59,18.26,59.361,22.379,1.175,5.751,0.183,16.277
5107,2.89,18.469,55.99,25.541,1.175,6.099,0.179,15.921
5111,4.22,16.173,56.868,26.958,1.215,5.786,0.187,20.064
5115,13.09,39.187,41.41,19.403,1.294,5.48,0.144,12.482
5121,8.16,26.916,52.301,20.783,1.862,5.638,0.159,11.392
5123,5.63,17.534,57.631,24.836,1.051,5.632,0.189,15.081
5145,5.69,35.53,46.058,18.412,1.234,5.392,0.162,13.672
5147,1.41,26.026,53.201,20.774,1.255,5.841,0.166,14.722
5149,16.7,39.126,40.905,19.969,1.076,5.442,0.14,10.376
6011,24.72,34.894,35.547,29.281,1.47,6.907,0.147,23.462
6013,19.3,33.79,34.934,31.371,3.987,6.74,0.155,24.268
6021,21.91,33.518,37.32,29.076,1.756,6.524,0.128,22.642
6031,15.32,44.196,30.395,25.409,1.04,7.76,0.12,17.475
6067,6.21,45.206,32.904,21.631,2.217,6.471,0.129,17.045
6077,10.62,44.361,31.818,23.82,3.641,6.829,0.143,20.84
6095,11.32,31.746,37.429,30.825,3.267,6.671,0.144,23.544
6101,9.52,40.901,32.647,26.452,1.421,7.166,0.145,19.519
6113,14.89,28.323,40.97,30.707,1.637,7.038,0.154,22.928
8001,5.46,50.806,26.86,21.895,1.142,7.398,0.132,16.504
8005,6.9,43.694,30.981,24.486,1.18,7.448,0.143,18.799
8009,5.54,41.346,37.818,20.66,1.087,7.686,0.148,15.193
8011,4.73,36.784,37.308,25.736,1.029,7.855,0.153,19.412
8017,4.81,45.612,32.585,21.744,1.017,7.524,0.145,15.587
8025,2.96,46.294,26.771,26.936,0.895,7.81,0.137,18.8
8061,3.1,44.407,32.936,22.657,0.989,7.689,0.144,16.203
8063,4.47,41.759,36.177,21.981,1.333,7.473,0.152,15.75
8073,5.67,49.246,28.461,22.189,1.129,7.47,0.14,16.503
8075,4.75,48.339,30.622,20.675,1.53,7.423,0.141,16.411
8087,4.1,56.452,24.659,18.848,1.04,7.477,0.123,14.898
8089,4.21,31.836,39.679,28.297,1.096,7.843,0.154,21.256
8095,5.38,56.625,25.14,18.236,1.616,7.236,0.129,14.198
8099,3.57,38.861,38.49,22.469,0.852,7.917,0.153,17.249
8115,4.54,50.409,31.864,17.727,1.792,7.352,0.139,13.218
8121,4.56,46.208,31.635,21.699,1.403,7.452,0.14,16.318
8125,4.82,59.072,25.281,15.559,1.317,7.441,0.127,11.734
10001,1.63,51.832,31.412,9.309,6.032,5.736,0.156,10.877
10003,5.23,36.825,45.456,14.954,3.345,5.696,0.175,10.175
10005,1.31,61.159,23.168,8.447,6.126,5.986,0.135,10.389
12001,3.15,89.153,3.592,5.71,6.823,5.174,0.109,12.996
12013,2.96,79.696,11.428,8.876,4.048,5.138,0.122,6.703
12023,3.23,89.25,5.335,5.753,4.792,5.125,0.093,5.271
12033,4.05,77.291,13.172,9.537,2.92,5.197,0.115,11.89
12039,7.27,84.976,7.221,7.751,1.622,5.153,0.085,4.954
12041,2.31,95.41,1.548,3.043,3.693,5.047,0.085,2.396
12047,4.04,86.857,5.604,7.239,3.203,5.243,0.087,16.655
12059,4.48,81.68,8.923,9.397,0.998,5.191,0.089,3.706
12063,4.44,75.866,11.196,12.938,2.013,5.272,0.101,5.732
12065,2.87,85.952,6.761,7.287,3.133,5.202,0.091,5.016
12067,1.52,91.687,4.123,4.19,6.312,5.39,0.106,12.316
12073,3.37,83.43,8.997,7.573,3.511,5.103,0.097,1.707
12075,2.0,91.255,3.115,5.63,6.769,5.575,0.103,21.379
12079,3.38,84.933,6.479,8.588,2.753,5.057,0.087,6.643
12091,4.87,81.148,11.145,7.707,2.428,5.228,0.089,3.994
12113,3.94,75.688,13.445,10.867,2.804,5.345,0.103,7.774
12121,3.03,92.43,3.844,3.726,2.821,5.284,0.074,3.032
12125,2.22,77.322,4.52,3.507,9.888,5.267,0.12,3.935
12131,4.6,81.938,10.889,7.174,4.398,5.072,0.104,28.144
12133,6.2,80.682,8.799,10.519,1.35,5.103,0.087,19.984
13015,15.57,42.303,35.616,22.081,1.081,5.28,0.142,7.407
13031,3.35,78.711,10.84,10.449,1.257,5.161,0.093,2.425
13033,4.52,72.713,13.182,14.105,0.993,5.368,0.099,4.49
13087,4.2,75.528,11.472,13.001,0.922,5.246,0.101,3.495
13095,3.62,70.14,14.585,15.275,1.12,5.191,0.11,4.411
13103,2.35,77.854,8.976,8.866,5.353,4.889,0.105,6.642
13107,4.19,77.726,10.398,11.876,1.217,5.317,0.09,4.491
13129,13.45,33.388,43.071,23.541,1.303,5.318,0.154,12.558
13131,4.56,76.438,11.11,12.452,0.871,5.237,0.101,3.234
13137,17.18,48.288,29.039,22.673,1.43,5.364,0.142,8.112
13147,7.81,50.906,24.726,24.368,0.985,5.357,0.136,5.781
13165,3.74,75.341,11.877,12.783,1.035,5.207,0.1,4.103
13185,2.12,74.259,11.552,10.377,4.547,5.181,0.105,2.155
13229,1.9,79.766,11.47,8.765,2.047,5.026,0.08,4.16
13243,6.81,71.721,13.068,15.212,0.825,5.322,0.107,3.343
13251,3.56,78.718,9.806,10.448,2.156,5.088,0.099,4.048
13259,8.39,72.399,13.479,14.121,0.902,5.297,0.102,3.253
13277,3.01,78.149,10.641,11.21,1.139,5.168,0.094,2.285
13297,8.72,48.566,25.037,26.397,1.02,5.362,0.134,6.969
13299,1.45,77.527,5.969,6.291,8.377,4.873,0.132,2.024
13305,5.26,78.001,9.971,12.027,1.555,5.097,0.09,5.375
13307,5.7,70.73,12.288,16.982,0.862,5.301,0.11,3.456
13321,4.21,75.309,12.071,12.62,1.063,5.221,0.104,3.185
16001,19.66,38.188,42.729,19.199,1.779,7.132,0.155,16.703
17001,11.18,13.657,62.898,23.445,1.705,6.261,0.199,18.117
17003,9.72,17.227,59.245,23.528,1.639,6.114,0.192,16.941
17005,3.9,11.431,66.715,21.854,1.869,6.196,0.211,16.775
17007,4.37,22.245,56.194,21.305,4.995,6.476,0.209,20.584
17009,12.84,12.274,63.822,23.904,1.554,6.327,0.194,18.279
17011,7.99,20.949,56.8,22.114,4.629,6.538,0.198,22.087
17013,14.16,12.082,65.273,22.645,1.621,6.403,0.198,18.642
17015,10.85,18.488,59.999,21.513,2.348,6.349,0.202,18.225
17017,9.7,27.216,52.106,20.678,2.307,6.546,0.188,16.747
17019,4.97,15.239,58.711,26.05,2.616,6.423,0.184,19.477
17021,6.51,11.52,64.407,24.073,2.394,6.431,0.206,18.998
17023,5.83,20.664,59.243,20.093,1.722,6.325,0.184,15.637
17025,7.48,14.859,61.858,23.283,1.45,6.048,0.198,16.519
17027,3.69,13.723,63.625,22.653,1.776,6.186,0.206,17.143
17029,5.1,14.721,62.672,22.607,2.296,6.45,0.188,17.719
17031,4.15,21.012,52.389,26.599,5.259,6.756,0.18,23.673
17033,5.98,20.957,58.628,20.416,1.719,6.243,0.182,15.833
17035,7.3,19.418,57.829,22.834,1.657,6.268,0.197,15.999
17037,3.14,11.806,64.443,23.751,3.488,6.538,0.214,18.789
17039,6.64,8.998,65.655,25.347,2.571,6.521,0.195,20.268
17041,4.54,12.361,63.358,24.281,2.711,6.414,0.193,20.256
17043,4.24,15.074,58.332,26.594,5.862,6.626,0.2,25.652
17045,8.6,15.526,60.224,24.25,2.129,6.336,0.194,17.968
17047,5.98,11.513,66.405,22.082,1.526,5.881,0.206,15.097
17049,4.37,14.999,64.919,20.082,1.67,6.094,0.207,14.764
17051,5.33,11.934,66.427,21.639,2.017,6.252,0.209,16.985
17053,3.33,14.795,54.551,28.769,4.281,6.49,0.179,23.849
17055,7.48,8.505,67.418,24.078,1.204,5.753,0.199,15.785
17057,9.27,16.393,59.701,23.907,1.939,6.483,0.199,18.191
17059,7.36,18.01,59.159,22.832,1.593,6.096,0.191,15.497
17061,11.51,14.965,62.674,22.361,2.085,6.476,0.201,17.991
17063,5.23,25.636,49.725,24.639,3.197,6.669,0.178,19.167
17065,6.54,11.015,66.811,22.174,1.294,5.759,0.205,14.331
17067,9.09,14.334,62.313,23.354,2.2,6.426,0.202,18.649
17069,11.14,14.785,62.312,22.903,1.295,5.712,0.192,14.878
17071,11.34,14.296,63.396,22.308,2.021,6.374,0.203,17.7
17073,9.15,21.318,55.779,22.481,4.532,6.435,0.2,22.882
17075,3.2,27.258,45.056,25.002,4.752,6.477,0.172,22.087
17077,11.29,10.433,65.414,24.152,1.47,6.125,0.196,17.247
17079,5.54,21.844,57.604,20.552,1.493,6.206,0.182,15.93
17081,9.7,11.062,67.286,21.652,1.285,5.847,0.202,13.92
17083,13.33,8.106,66.997,24.897,1.682,6.348,0.202,18.808
17085,9.95,17.517,61.153,21.331,1.934,6.307,0.202,16.878
17087,12.94,12.122,64.889,22.989,1.317,5.79,0.192,14.928
17089,4.65,16.652,59.566,23.657,5.877,6.554,0.212,23.613
17091,5.57,31.252,45.278,21.834,4.864,6.595,0.182,21.63
17093,5.53,12.723,61.561,25.716,4.246,6.637,0.203,22.407
17095,10.36,10.706,64.82,24.475,1.699,6.361,0.2,18.409
17097,4.07,16.195,58.344,25.03,5.826,6.629,0.206,24.724
17099,6.79,14.663,58.895,25.894,3.494,6.537,0.195,21.508
17101,6.3,26.418,53.216,20.366,1.579,6.131,0.188,14.676
17103,5.67,30.474,48.836,20.538,3.739,6.505,0.189,19.449
17105,4.58,17.74,53.461,27.796,3.782,6.635,0.183,21.792
17107,6.34,12.137,63.547,24.316,2.492,6.516,0.203,19.572
17109,9.02,7.971,67.183,24.846,1.927,6.271,0.202,19.039
17111,4.87,23.841,53.11,22.513,6.089,6.611,0.213,22.392
17113,6.5,12.437,61.896,25.667,2.619,6.515,0.189,20.256
17115,4.86,11.291,63.187,25.522,3.064,6.567,0.193,20.682
17117,8.43,11.814,64.869,23.317,1.733,6.217,0.204,17.805
17119,7.41,12.881,63.451,23.668,1.928,6.382,0.201,18.185
17121,9.03,13.291,64.817,21.892,1.307,6.027,0.193,14.529
17123,8.5,16.693,59.013,24.294,2.27,6.52,0.198,17.045
17125,4.83,30.73,49.14,20.131,5.697,6.558,0.197,22.255
17127,10.72,17.265,58.696,24.039,1.348,5.773,0.187,15.476
17129,10.75,15.829,60.803,23.368,2.101,6.54,0.2,18.521
17131,11.81,14.46,62.298,23.242,1.935,6.311,0.199,17.907
17133,9.28,10.556,64.716,24.74,1.658,6.374,0.201,18.3
17135,6.43,10.312,66.294,23.394,1.827,6.22,0.205,17.33
17137,9.14,23.045,55.575,21.38,1.915,6.484,0.187,17.119
17139,6.63,13.391,60.584,26.025,2.192,6.431,0.182,19.465
17141,6.21,23.384,55.486,21.13,3.33,6.354,0.198,19.128
17143,9.81,15.664,60.274,23.335,2.667,6.603,0.194,19.36
17145,7.89,9.439,68.114,22.447,1.288,6.082,0.201,15.765
17147,5.65,10.59,63.196,26.214,2.664,6.502,0.186,20.625
17149,12.43,14.59,62.241,23.169,1.585,6.372,0.195,17.831
17151,10.8,15.277,61.611,23.112,1.271,5.663,0.191,14.674
17153,8.54,13.14,63.031,23.829,1.46,6.013,0.199,16.807
17155,9.7,27.504,50.948,21.549,2.094,6.442,0.183,16.263
17157,12.25,12.699,61.866,25.435,1.424,6.37,0.193,18.253
17159,6.18,14.362,63.13,22.508,1.406,6.035,0.199,15.666
17161,11.03,20.343,56.776,22.881,2.237,6.487,0.195,18.848
17163,8.14,9.551,65.632,24.825,1.835,6.385,0.201,18.432
17165,9.03,12.595,64.535,22.87,1.359,5.815,0.194,15.19
17167,7.05,8.927,66.488,24.584,2.259,6.443,0.208,19.591
17169,9.91,11.342,64.014,24.644,1.864,6.39,0.193,19.16
17171,9.29,27.022,52.85,20.128,1.773,6.461,0.184,16.03
17173,6.6,14.401,63.289,22.309,2.075,6.298,0.203,17.105
17175,9.94,9.989,64.224,24.764,3.06,6.477,0.204,20.429
17177,6.77,10.095,65.919,23.986,3.28,6.398,0.211,20.653
17179,6.05,25.933,52.774,21.294,5.849,6.505,0.199,23.445
17181,14.0,9.478,65.457,25.065,1.626,6.17,0.193,17.704
17183,8.01,19.257,55.354,25.389,2.641,6.481,0.183,18.932
17185,6.26,20.075,58.236,21.689,1.69,6.081,0.197,15.922
17187,12.15,8.101,67.203,24.696,1.878,6.292,0.206,19.076
17189,7.34,8.896,68.912,22.192,1.528,6.158,0.207,16.372
17191,5.75,10.526,68.172,21.302,1.382,5.897,0.197,14.014
17193,6.53,19.059,59.92,21.021,2.18,6.09,0.199,16.026
17195,5.47,23.979,55.087,20.609,5.911,6.542,0.208,23.81
17197,5.81,23.889,50.566,24.217,4.56,6.754,0.185,22.151
17199,12.42,9.514,66.837,23.648,1.178,5.779,0.191,15.473
17201,5.05,23.245,54.947,21.49,5.06,6.442,0.203,21.159
17203,6.5,17.639,57.354,25.006,3.891,6.533,0.19,21.639
18001,2.49,22.649,46.319,28.588,4.186,6.563,0.199,24.136
18003,3.63,33.283,41.835,23.059,4.354,6.436,0.189,21.807
18005,7.29,25.708,54.607,19.684,1.856,6.145,0.198,14.068
18007,2.73,22.941,51.923,23.805,4.333,6.492,0.202,21.561
18009,3.94,20.592,43.238,33.154,4.388,6.539,0.187,26.873
18011,4.97,22.335,55.703,21.961,2.37,6.317,0.204,15.596
18015,4.35,32.152,46.468,19.293,5.491,6.63,0.198,22.618
18017,4.44,36.275,42.879,17.023,4.439,6.378,0.18,19.648
18019,11.62,10.659,65.956,23.385,1.46,5.62,0.195,13.416
18021,11.01,23.573,56.822,19.605,1.959,6.062,0.189,13.824
